58.4
58.4
58.3
58.3
58.2
58.2
58.2
58.2
58.2
58.2
58.2
58.2
58.2
58.2
---START---
megahit
58.6
62.2
64.6
67.6
70.4
73.4
74.7
74.7
74.7
74.7
74.6
74.6
74.6
---END---
57.6
57.6
57.6
57.6
57.6
57.6
57.6
57.6
57.6
57.6
57.6
57.6
57.6
57.6
57.6
57.6
57.6
57.6
57.6
57.6
